user_id,review_id,review_title,review_content,product_id,order_timestamp
user_8,R2865Q514C2RZ7,nice, Built quality,B07PFJ5VQD,2023-02-26 22:29:30.491803279
user_63,R3CEPSJRDFFOBW,A Good Type C adapter, Transfer speed all good. Small in size so easy  hold and carry anywhere. But the bill i received nothing is visible on it.,B07PFJ5VQD,2023-02-26 22:29:30.491803279
user_6,R312ZA2IHXIXXF,Nice product,Not charge fast..not looks 20w charger..cable are good,B07PFJ5VQD,2023-02-26 22:29:30.491803279
user_112,R1S0L7740D7M8W,Value for money and easy to use.,well,B07PFJ5VQD,2023-02-26 22:29:30.491803279
user_40,R2D0IWLH03TPH7,Good,I purchased it to copy stuff from my phone to USB and vice versa. It works well for that purpose. The fitting is perfect and no connection issues.,B07PFJ5VQD,2023-02-26 22:29:30.491803279
user_52,R8KWWR9D7Z8ZP,Awsome quality,Amazon should provide 2 mtr cable length,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_97,R1K9VOKVDAH1FT,Nice item, very good quality,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_23,R3VA611ERW9TJ2,Better Display Port Cable,Nice item,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_115,RURQQWP8I8XS4,Works! GTX1650 Super, received in good packaging.,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_72,R19O55T880XD8U, DELL 2520D (MST),The cables is perfectly working and there is no color difference with it.,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_109,R3CHHGYZD5QMGM,Value for money,It works perfectly with GTX 1650 Super (Asus TUF) and DELL 2520D with single desktop across dual monitor setup (multi-stream). The trick to figuring out is how the cable fits your DP port,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_104,RHKJASTLGEF14,Not Vesa certified cable., both sides. This fit in snugly with GTX and I knew this is gonna work. No need to do any voodoo with pulling cables,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_145,R1CD68IZMR4O62,YOU CAN BUY IT UNDOUBTEDLY., powering off this and that,B01J8S6X2I,2023-02-27 04:27:32.459016393
user_21,R19JWR6NN6DMRW,It's super,It's very good peace what I read.,B09MJ77786,2023-02-27 10:25:34.426229508
user_133,R3NNMZRL819Q5I,Value of money 💰,Institutions free is very expensive and difficult prasasan but thanks for Amazon,B09MJ77786,2023-02-27 10:25:34.426229508
user_76,R27MVISBFA27B0,Display and build,My review is after 2 months of buyExcellent Mi Tv 55inchI like the its built quality.Picture quality is osm and working good no issue with display 55 inch is much big and in dark looks like theater experienceSound quality better and much loud,B09MJ77786,2023-02-27 10:25:34.426229508
user_15,R26UM4M5FX7MOX,Good Sound and pictures, bass is good with 40w speakerWorking good with no issue and Android with no lag good storage with all ports with Dolby vision hdr 10No issue with pachtwallConsI face an issue with Chromecast,B09MJ77786,2023-02-27 10:25:34.426229508
user_15,R3OS23S4DLG4RW,Good product 👍, i think i should be solved on tv updateOther all features are amazingMust buy it ....,B09MJ77786,2023-02-27 10:25:34.426229508
user_127,R6CTY16XAGKZ3,Good and smart tv for reasonable rate,Good,B09MJ77786,2023-02-27 10:25:34.426229508
user_116,R3GTDALXXTDMU4,Good for low budget,Nice clarity good product,B09MJ77786,2023-02-27 10:25:34.426229508
user_8,R1YPRPCDNAPQGM,Tv is good but after 3  month my tv screen gone,Good tv for reasonable rate. So far the tv is working fine and the picture quality is also excellent. Sound quality is also good but low compared to Sony or Samsung,B09MJ77786,2023-02-27 10:25:34.426229508
user_109,R2XFHXT7SOGU38,Good TV in budget!,It’s doesn’t support Alexa (What is mentioned in product description,B09NNGHG22,2023-02-27 16:23:36.393442623
user_79,R18IKG6HRO7KHV,Excellent purchase., it’s wrong),B09NNGHG22,2023-02-27 16:23:36.393442623
user_91,RL2GYO9N48DA1,A master piece fron sansui,Excellent purchase. Feeling the videos are little bit darker. Any body can help me to set it in a good clarity video. Like which mode i have to select,B09NNGHG22,2023-02-27 16:23:36.393442623
user_4,R1GE4SBKIMYD21,Using good, brightness level,B09NNGHG22,2023-02-27 16:23:36.393442623
user_117,R28HO0PSXETDRY,Value for money 👍, contrast level,B09NNGHG22,2023-02-27 16:23:36.393442623
user_87,RSOK1DI5JASHZ,Sound quality not good,......,B09NNGHG22,2023-02-27 16:23:36.393442623
user_124,R74OCT3MJO4BX,Appropriate,A master piece has arrived from sansui.excellent picture quality. sound quality for a medium sized room is too good. was astonished to hear its sound for the first time.people tends to go for sony lg samsung,B09NNGHG22,2023-02-27 16:23:36.393442623
user_129,R2Z3IYVCJ69HJ,Good, but have a look at this tv before shelling out atleast 10000 more bucks for a branded one. I also have sony,B09NNGHG22,2023-02-27 16:23:36.393442623
user_1,RDCJBFGUBZWFJ,Good product,Good compatible product,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_53,R3F0Y39XWNLO8Z,Switches,Like,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_131,R38S8FL4YF9JD0,Remote is working,Remote is working nicely just the up button and down button is working a little slow else is fine,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_131,R1MCQ2MLQ7C4DU,Center main button is very weak ,This button is very soft,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_64,RMVTEJJSA64Y1,not working well,Originality. Used as remote control,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_84,R35XHV3UC3PEXZ,Punctuality. Delivered in time. Excellent,The buttons are very hard,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_106,R2MQ9H1NKP4BDO,Remote,Best Remote u can get👍👍,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_103,R2HOVLX6WT4I6J,Sony Tv Remote,No syncing needed,B07V5YF4ND,2023-02-27 22:21:38.360655738
user_43,R2NO4JULWOQQ5N,Terrible,After 1-2 months ,B0B65P827P,2023-02-28 04:19:40.327868852
user_48,R1RJ8AHYBK38PD,Charging status, it has become worse and my phone dosent charge or takes too much time like 11 to 12 hours. Sometimes it doesnt even connect to the phone.Dont buy it,B0B65P827P,2023-02-28 04:19:40.327868852
user_80,R3PU1G9HCGIUHP,Good quality, dont buy any other cheap cables. Prefer the branded ones,B0B65P827P,2023-02-28 04:19:40.327868852
user_38,R15GKRKHWQUWZ2,good charging, they will be expensive but worth your money and time.,B0B65P827P,2023-02-28 04:19:40.327868852
user_147,R39UZTTR3JREOM,Nice product,Okay but not supprting 18 w fast charging,B0B65P827P,2023-02-28 04:19:40.327868852
user_59,R2BQX0C2NBBJEX,Waste of Money.,Fast charging,B0B65P827P,2023-02-28 04:19:40.327868852
user_33,R24WP5GTU5ZFG5,Fast Charging Cable,i like verymuch,B0B65P827P,2023-02-28 04:19:40.327868852
user_36,R18BPTXYIORQ2D,Charching,,B0B65P827P,2023-02-28 04:19:40.327868852
user_7,RJX93LCK9FMRS,Osm,👍,B084MZYBTV,2023-02-28 10:17:42.295081967
user_92,R14T5CARLGB2KJ,Very good build quality,works very well and its still going great even after 3 months of use ! It supports PD and it has a solid build quality,B084MZYBTV,2023-02-28 10:17:42.295081967
user_138,R31ADVYIHSBKCJ,supports fast charging, have a couple of them and it's been good so far ! Go for it blindly,B084MZYBTV,2023-02-28 10:17:42.295081967
user_93,RJ2RFRYTSYWQ6,Worth the price.,Decent product,B084MZYBTV,2023-02-28 10:17:42.295081967
user_21,R1NT2YXBX91W6Z,Very nice, I have tested with my samsung s20 FE,B084MZYBTV,2023-02-28 10:17:42.295081967
user_50,R1CN84T7CDAFE,Quality, it is supporting fast charging. I hope the cable is durable,B084MZYBTV,2023-02-28 10:17:42.295081967
user_11,RIZF30TNXEI0C,Durability King, I will update my review in future if I face any further issues.,B084MZYBTV,2023-02-28 10:17:42.295081967
user_23,R3MOOJUBKCJ0VR,Good quality at an affordable price.,Worth the price.,B084MZYBTV,2023-02-28 10:17:42.295081967
user_85,R16NWYD2LYHNFJ,When you can’t find the original this comes handy.,Just got delivered,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_13,R2Y32IVRENIANJ,No voice communication, there’s lag in remote,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_25,R3BBJ9AXA1ZOSC,Acceptable for the price, it takes like 2-3 secs after pressing the remote key.Like I said,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_39,RD5EMW1UBYKX6,Bad finish, when you can’t find the original remote to buy this can be handy.,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_99,R3NFOY58N9GMK5, but good product,No voice communication,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_68,RLWBE1NALLDFQ,No,It is acceptable for the price ( INR 399 )  ,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_32,R3IO7HFD3TGRO1,voice recognition is not available, works as intended ,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_82,R4NCD2RDWQWZ0,Nice Remote, however buttons require additional force as it's hard.,B097ZQTDVZ,2023-02-28 16:15:44.262295082
user_29,RWKQG2WMXYN20,Best rugged cable that supports most of the fast charging standards,Affordable,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_150,R3S53R4I0ZE364,It's good 👍, available and multi purpose cable best suitable for traveling and reducing overall cables to carry,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_68,R2VB4D1AFFZK9Y,Nice cable,Warking fine 🙂 build also good,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_29,R2GUTP55B1ZKUM, although higher ampere might heat up and damage the cable,It is a nice cable as it fits in most of the phones and devices.Sturdy one,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_103,R2UNJAOWGLCURY,Very nice product, no fear of damage by wear and tear.However,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_40,R2WJ1F3SRK5MZ8,Nice product with good quality, I felt that the cable is heated up substantially with higher currents.This uncommon in standard phone cables provided by OEMs.,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_70,R21F459NA4RRVJ,Great product,I have been using this cable from last few months and very much satisfied with the this product and i recommend to go for it.,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_112,R3CR68E62EC8M3, Greater utility,The cable quality is very good. Charging time is good with availability of different cable types.,B0B5F3YZY4,2023-02-28 22:13:46.229508197
user_48,R10KIZHSVBEP0U,Average,Shown 2 pieces,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_73,R1DEOWB5K6A6Z2,Nice in this price, received only one. Also it's not 6ft at all as mentioned. Did feel cheated. Charging is ok. The reason i opted for this is Just that I needed one iPhone charger with USB port.,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_54,R2GD8H370XJ574,Nice,It is actually set of 2 three feet cables,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_75,R3L2R2YXGR6W4L,Nice, both working fine for me. Bought for emergency use and having no issues after a month.,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_126,R2KKPS8UXC42G,Good product but takes long time to be delivered,Bought 2months back only.product is good,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_17,RM2YVJE73LH91,Misleading Title and description,Nice and value for money,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_73,R2IUG2Z4CXK0CC,Phone is not getting charged fast.,Good product but be prepared for long lead time,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_70,RC6J6VCOUGA5C,Works as expected,Misleading Title and descriptionIt’s not 6ft cable,B09G5TSGXV,2023-03-01 04:11:48.196721311
user_125,R10L0LUK0SEJPL,Good,Good Packaging.. Wire Quality is Good.,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_8,R2EGC3B1JJ6BTS,Good Quality,Very good quality but the wire is 15 meters only at least should be 20 meters for the price......😓,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_51,R35W8V6ZATZ2S,Amazing,I am using this with an F&D A140x as my satellite speakers' wires were getting very flimsy. Out of the box these cables are very thick compared to the ones my speakers had before.After replacing the cables with these ones I noticed two things right away1. My speakers are louder2. The sound quality is much betterOne thing you wanna be careful is that these cables stick out like a sore thumb in front of white walls,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_58,RPN411MPADDQD,Wire cost, so if you are like me who cares about the looks,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_36,RE3HSY12L9YBG,Quality and performance is excellent., you might wanna cover these with cable raceways or even paint them like I am planning to do.,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_118,R2UXIGD46L4151,Really Impressive,Wire is very best quality but cost not worth for it,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_14,R1LJNC0Q9BR7UW,Good and cheap!,Durability n quality is absolutely good.,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_109,R2Z93X38SWW7IL,GOOD ONE,The product is 16 gauge pure copper multi thread wires. Sound quality is impressive.Bears a Black band for +ve/-ve distinction,B006LW0WDQ,2023-03-01 10:09:50.163934426
user_59,R8QBCR9MM1LGY,GOOD,Everything is fine but it is bulky and hard,B09YLX91QR,2023-03-01 16:07:52.131147541
user_17,R3VN8XDH215N7I,Thank you  Amazon very good charging cable, it should be softer and thinner.....,B09YLX91QR,2023-03-01 16:07:52.131147541
user_40,R341EQRY87EZP,Good,Thank you  Amazon very good charging cable 👍,B09YLX91QR,2023-03-01 16:07:52.131147541
user_140,R3HHTVIHY2U1FO,Very good product,Good,B09YLX91QR,2023-03-01 16:07:52.131147541
user_81,RNA87JCGRTQJU,good quality,Good one,B09YLX91QR,2023-03-01 16:07:52.131147541
user_36,RZ12R7OYYP0KX,Very Good Product,quality is good. worth for 150-200 ₹. short but durable.,B09YLX91QR,2023-03-01 16:07:52.131147541
user_21,R2GZZ3WYE0JJYA,This is fast charging USB!,Very Good product . Satisfied..,B09YLX91QR,2023-03-01 16:07:52.131147541
user_22,RHE3HXKSONROE,Simply perfect at the price of below 100,This is fast charging C pin USB!You can purchase it.,B09YLX91QR,2023-03-01 16:07:52.131147541
user_104,R3CGMQSB9H564N,Good pick for Galaxy Note 9,I purchased the cable for my Galaxy Note 9 in July 2022. Have been using it since and it works neat. The cable is tough due to its braided nature.,B081FJWN52,2023-03-01 22:05:54.098360656
user_85,RG5V69YDA5TLP,Durable and quality product,Overall good for usage,B081FJWN52,2023-03-01 22:05:54.098360656
user_67,R18ESJU4TI0EGY,Best Cable for Android Auto, not faced any quality issues. C point section is also good to fit properly in mobile. You can go for it.,B081FJWN52,2023-03-01 22:05:54.098360656
user_29,R140SU5IGEW7FF,The cable I will always carry when I pack my stuff for a ride.,Most expensive cable I have ever purchased. Probably the best cable too. Giving 1 star less for the premium pricing.I bought this as the long cables dont work well with Android Car. This works very well. Go for it if you have to connect with Android Auto.,B081FJWN52,2023-03-01 22:05:54.098360656
user_47,R1H9W7ECR79TX2,Good charging capacity and data transfers,Short review:This eliminates a need to wrap long cables around the handlebar when the phone is mounted on it for navigation. Compact and powerful. Best suited for motorcycle mobile mounts and powerbanks.[Price bought at: ₹309]_______________________________________________________________________________________Long review:I used to wrap long charging cables around the handle bar so that it won't come in the way while turning. After being fed up of wrapping cables to handlebars,B081FJWN52,2023-03-01 22:05:54.098360656
user_36,RIAQUZT21P6N1,I bought it for my bike, I wanted something short just to sit there and charge device and clear the clutter on motorcycle handle. This is just what I wanted.I have a Mobile mount that looks like BOBO gears jaw grip mount from local stores and that delivers 5v ~2.4A. Tried few cables from local stores and they either die or doesn't charge the device enough when it is in use. Even when the device is not in use,B081FJWN52,2023-03-01 22:05:54.098360656
user_121,RFIJDX0AGS6ZR,Excellent, the charging rate used to be low.That is when I have decided to give this one a try as I was always hesitant that ₹300+ for a short cable is too high. Now I am pretty happy with the purchase that it can fetch the complete charging capacity of the mobile charger and deliver it to the device. I did a 400kms roundtrip and this has been a saviour. I am yet to check if the claimed QC3.0 is true but at least it serves the purpose on my motorcycle handlebar so I have no complaints. I will update when I get a chance to test that.Coming to the design and quality,B081FJWN52,2023-03-01 22:05:54.098360656
user_96,R2Q20EL3OJ81U2,👍, the braided cable looks rugged and the metal connectors feel solid. As I am going to use it only on the motorcycle,B081FJWN52,2023-03-01 22:05:54.098360656
user_18,R3FOUBGTV1VUHP,Good quality product with many screws and nuts,My 32 inch tv fits fine,B0758F7KK7,2023-03-02 04:03:56.065573770
user_16,R1O6LVSV52T4PJ,Nice product, also 55 inch TV can be wall mount for sure. Good product quality. Various sizes  screws and nuts included in this product,B0758F7KK7,2023-03-02 04:03:56.065573770
user_72,REU3XX3MNVWX9,Ok ok product,Nice product,B0758F7KK7,2023-03-02 04:03:56.065573770
user_136,R11PYCGN6PGQL9,It’s accuracy,I am giving 3 stars because screws provide in the product do not fit properly. I had to get it separately to install.,B0758F7KK7,2023-03-02 04:03:56.065573770
user_38,R1XBA7N59GDUL8,Screws can be a problem.,I love to like it’s accuracy of fitting.,B0758F7KK7,2023-03-02 04:03:56.065573770
user_86,R29QNQJHONGFEU,"Good quality for 32"" TV",I had to makeshift the screws to fit the grill as the screws were long and had to add washer to make it fit.,B0758F7KK7,2023-03-02 04:03:56.065573770
user_4,R2N7R1NZIKS9F5,Perfect fit for my Sony TV,I installed my self,B0758F7KK7,2023-03-02 04:03:56.065573770
user_122,R2J48N34WBDDGZ,This costs approx 200 in the local market.,It perfectly fit on my Sony TV (32 inch). Stand is sturdy and good. Deducting 1 start as I don't see anything on the sides of the stand which can prevent my TV from falling on side,B0758F7KK7,2023-03-02 04:03:56.065573770
user_15,RCI40FPILZN2J,Cover is Little loose for Fire remote cover,All is good except little loose cover,B09L835C3V,2023-03-02 10:01:58.032786885
user_60,R33GJM990WL2D,I ordered this for colour,I ordered this specifically for the colour. It fits okay. The product catches lot of dust.,B09L835C3V,2023-03-02 10:01:58.032786885
user_15,R2IZDWTSBD3OJD,Pricing,priced over is Item,B09L835C3V,2023-03-02 10:01:58.032786885
user_83,R18JSUF6RUDBJK,Nice Product,Nice product,B09L835C3V,2023-03-02 10:01:58.032786885
user_125,R3IYD10K0ODOFQ,Overpriced but good quality.,It was a bit overpriced but a good quality product. I did not receive the same blue color as showed in the description but received some glowing light blue colour which glows in dark.,B09L835C3V,2023-03-02 10:01:58.032786885
user_36,R1V2IV4QBCAWUG,Remote stops working after 3 months,Remote stops working after 3 months,B09L835C3V,2023-03-02 10:01:58.032786885
user_122,R92Z4OC4KIRC5,Perfect fot,Nice fit. Volume buttons should also be covered with transperant layer as symbols get wornbout over time,B09L835C3V,2023-03-02 10:01:58.032786885
user_143,R2HY1V6QTTUTAQ,Perfect size for amazon firestick,It is smooth,B09L835C3V,2023-03-02 10:01:58.032786885
user_14,R2LH0W21RI2HB3,Good,Ok with that price but has issues with power button and no voice support,B098TV3L96,2023-03-02 16:00:00.000000000
user_12,R2NTYGKM6R1PXH,Good,Good,B098TV3L96,2023-03-02 16:00:00.000000000
user_23,R2TR5PF6IUMOXH,Good,Good,B098TV3L96,2023-03-02 16:00:00.000000000
user_131,R3MX15QTIQ0BXG,Mic is not working,Mic is not working,B098TV3L96,2023-03-02 16:00:00.000000000
user_41,ROKY7UXCNAYLZ,Voice not working. You can't enable voice assistant in this remote,Voice not working. You can't enable voice assistant in this remote.,B098TV3L96,2023-03-02 16:00:00.000000000
user_118,R3JWZ3QRTVLQ14,Quality is average,Quality is average,B098TV3L96,2023-03-02 16:00:00.000000000
user_35,R7MVBDVHW7FGJ, buttons are not smooth, the buttons are not smooth and the range is not good. But overall it is functioning,B098TV3L96,2023-03-02 16:00:00.000000000
user_51,R1BGEUL7PDFQ3,Very good,Very nice,B098TV3L96,2023-03-02 16:00:00.000000000
user_96,R23CC5VDSVR49B,Good Stuff... Recommended!!!,Good Stuff... Recommended!!!,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_149,R1AWZE3731748T,Need better quality,Need better quality for changing,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_129,R388KOR9TWPX5H,एक मजबूत प्रोडक्ट है,Good product,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_146,R2PLH1UHYDQWFA,Good,I bought it 7 months. Ago it still working in good condition good 😊,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_47,R1B7Q58I1P83OY,best buy of this cable,good cable to by in budjet,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_2,R1C13PY8A3WUC5,Best for,The cable is of very good quality. Charging speed is good for my Redmi k20 pro which support 27 watt fast charging good thing is that the battery backup improved when charge with this cable I’m really surprise I observed this with many time as I test it with with original cable and result is the same. If this is in ur budget then just buy it don’t hesitate,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_41,RTEAGC48PIYAU,Tough,Reliable,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_18,R2E0N8Q0ZQM9N9,Nil, strong,B08NCKT9FG,2023-03-02 21:58:01.967213115
user_54,R1Q323BB35OP30,The metal pin is losing it's strength,It's a good data cable and I recommend it to purchase,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_11,RJ0CSQUUWFF9W,Sahi h bs 44 rupe ki and dilivery charge 40,the only issue was the metal pin is not fixed firmly so it has become loose,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_2,R23OB4XMH3S9QD,Good Charging cable,otherwise no issue,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_113,R1K5FQR6CYMQAV,Good sturdy micro usb cable with good charging speeds,must purchase,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_68,R3QMD6JDUGQUCI,Cheapest micro USB cable in the market,https://m.media-amazon.com/images/I/615SgnWv1ML._SY88.jpg,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_24,R1R5LTMWOXI38M,boat is better than this,Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_85,R241G3F07D3OBH,I bought this for 199rs best charging cable for all mobiles,Good sturdy micro usb cable with good charging speeds. Please don't raise prices,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_127,R1O7BQ61DXRVWW,Good,Nice product,B0B4T6MR8N,2023-03-03 03:56:03.934426229
user_62,R37S13YALMRPGK,Its ok product not too good not bad,Not too good not too bad,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_112,R2OU2YTGFEMJHE,Cheap and best,If you have the trust of Amazon basics then go for it. I am writing this review after using it for 18 months. Still as sturdy and durable as the new one.,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_88,R25SDG11W8EAU9,Performance,Nil,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_67,R2W38EQOY97N87,Works well,Used it for a fortnight till now in my car for mobile charging. Works well.,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_4,R2U8MOGE4JDKBF,Not working with Fast Charger,Not working with Fast Charger ,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_49,R2CN3CX7SGEWDK,This Type-C cable is awesome😍., if you are planning to use with normal charger ,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_11,RX74XLMFH35PD,Does not support display, its pretty good . Product quality too its GOOD.,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_60,R1B861YJE8YL2B,Good,I'm using this cable since 1 years and currently this cable is running perfectly without any problems.If you want to buy best type-c cable then without thinking buy it.,B01GGKZ4NU,2023-03-03 09:54:05.901639344
user_91,R1TBHUMR0RV7AZ,Great value for money,Excellent product,B09BW2GP18,2023-03-03 15:52:07.868852459
user_28,R2BN9ZX0H3ZQV2,Iys good,It's just a day old now. Look wise,B09BW2GP18,2023-03-03 15:52:07.868852459
user_145,R2PMUD745GQT3E,Poor quality, it's good,B09BW2GP18,2023-03-03 15:52:07.868852459
user_56,RR9I6SN1YILLK,Good Quality & Great Charging Speed, sturdy and durable china product. It says 60w capable,B09BW2GP18,2023-03-03 15:52:07.868852459
user_60,R307WJGWC40TMF,Slow charging, don't know how to measure it but works good with my 25wats brick.,B09BW2GP18,2023-03-03 15:52:07.868852459
user_5,RNVPA6MFR64PA,Durable and fast,The charging cable stopped working within 2 weeks. I opted for a basic and cheaper charging cable but all the money went in waste. Now I will have to buy another good quality cable,B09BW2GP18,2023-03-03 15:52:07.868852459
user_51,RL9O5LBT420FW,It doesn't fit to Samsung mobile,Build Quality best in market and the cable provides a fast charging with 25 W charger too,B09BW2GP18,2023-03-03 15:52:07.868852459
user_53,R1JEUHJMZ3O6MW,Very fast charge,Very slow charging ,B09BW2GP18,2023-03-03 15:52:07.868852459
user_12,R16HCZ0W1TRSMM,Product installation was excellent  but delivery staff pathetic👌,The delivery people were not careful with the unpacking. Amazon needs to train their delivery staff on unpacking different types of things since they have come up with a policy where they need to open the package and verify any defects. 2 stars to them as they are not careful with the unpacking. I could see that they were holding the TV panel while getting the TV out from the box and even after telling them to be careful they weren't. Also the stand was just thrown on the front panel cause he has nit understanding where it was at when they opened the box which could have damaged the Screen.Howerver very satisfied with the Sony Installation. The engineer has good hands on and very experienced with the installation.,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_27,R12J7UKQ0FX3O9,TV Picture quality is good.,TV picture quality is good. WiFi connection is little slow but it works mostly fine if router is nearby. Delivery was good and fast. The Sony installation service is very poor near Bengaluru. Guy came late,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_140,R8729SR7LQFUU,TV Picture quality is good, next day to scheduled day that too after calling many times. He came and went like a bullet doesn't tell most of the things about TV like need to update system and all.But overall TV works fine. We have 65 inch Bravia.,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_69,R1W7FVZ8OGOZN4,Very nice,(Song TV contacted after this review and resolved all below issue Thank u sony TV)Picture  and sound quality is very good  its to good but in software so many bugs ( wifi auto connectivity issue need to connect your same  wifi again and again ,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_58,R39U6OQOYKSBJS,Great picture and sound quality, sound setting after conecting sound bar need If we selected Speaker audio system then need to use 2 remotes to do sound adjustment ,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_119,REJGTU93MWH8Y,One of the best big screen TV, in My Mi TV I am using only TV remote to adjust sound and aame connectivity  same soundbar,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_128,R92QJE5NTZ9V7,Service is not good,  Unable to connect soundbar via bluetooth (IN Mi TV same sound bar connected easly)Remote size is so big so many falatu keys in remote like 1 ro 9 no keys fast forward keys etc and in down side blank space. And aftrr software update I seen little picture quality low as compare before software update.,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_44,R3SZH0PVUBQJ80,Nice TV,The tv is great at this purchase price. Sony tvs are generally very adaptive. Colour and picture qualty is really good. Sound is nice as well. Would however advise to use external speakers with a tv of such size.,B09WN3SRC7,2023-03-03 21:50:09.836065574
user_121,R3FAPESPH3491Y,Good Product at this Price,The remote is so far good and works smoothly with a slight click. No need to press too hard,B09B125CFJ,2023-03-04 03:48:11.803278688
user_93,R1OD5NFQAXPGR0,Works well directly in front of TV, just a soft click required without any effort. It should be better if there would be Netflix,B09B125CFJ,2023-03-04 03:48:11.803278688
user_138,RJ4G42V45QKKS,Iam so happy, Prime,B09B125CFJ,2023-03-04 03:48:11.803278688
user_136,R2IZ8HZT8AOA4W,Without battery how to check the remote control, and YouTube buttons but at this price range it seems fine with me. It connects through infrared rays rather than Bluetooth but works absolutely fine. This  remote is for Mi 4A 43,B09B125CFJ,2023-03-04 03:48:11.803278688
user_57,R2WDDYGKMU51DE,Must buy, 32 and other similar Mi models. If your Mi tv doesn't have Bluetooth then this remote is perfect for you at this price.,B09B125CFJ,2023-03-04 03:48:11.803278688
user_32,R12WIEV98SWMNB,Good product…,Make sure you put in fresh brand new batteries..,B09B125CFJ,2023-03-04 03:48:11.803278688
user_111,R2WXBH0GEG4H1Q,Seven Mi remote,Best quality give me remote,B09B125CFJ,2023-03-04 03:48:11.803278688
user_69,R3VORTRB8TWN89,Worst,https://m.media-amazon.com/images/I/61tCj98QIdL._SY88.jpg,B09B125CFJ,2023-03-04 03:48:11.803278688
user_6,RW9LHUMO78TE2,Netflix button not working others works well,Good as,B09RQRZW2X,2023-03-04 09:46:13.770491803
